category_id	category_text
96812	乐器 > 管乐器 > 大号
96809	乐器 > 管乐器 > 小抱号
96827	乐器 > 管乐器 > 男中音
96823	乐器 > 管乐器 > 铜号
96825	乐器 > 管乐器 > 法国号
96828	乐器 > 管乐器 > 中提琴
96820	乐器 > 管乐器 > 短号
96818	乐器 > 管乐器 > 民间管乐器
96811	乐器 > 管乐器 > 巴松管
96810	乐器 > 管乐器 > 长笛
52265716	药店
200001539	药店 > 医疗技术
970796916	药店 > 医疗技术 > 冷雾生成器
970851072	药店 > 医疗技术 > 眼部训练器
97490	药店 > 医疗技术 > 磁疗
971125502	药店 > 医疗技术 > 神经肌电图
971125503	药店 > 医疗技术 > 超声波脑照相术
971006746	药店 > 医疗技术 > 多普勒胎儿
91843	药店 > 医疗技术 > 整骨器械
99430	药店 > 医疗技术 > 盐度计
971093975	药店 > 医疗技术 > 按压治疗装置
970904983	药店 > 医疗技术 > 消毒设备
971031826	药店 > 医疗技术 > 负片试验镜
971125504	药店 > 医疗技术 > 脑电描记器
200001537	药店 > 相关产品
91828	药店 > 相关产品 > 药盒
97221	药店 > 相关产品 > 假牙容器、护齿器
971424762	药店 > 相关产品 > 空胶囊
970869364	药店 > 相关产品 > 石膏浇注保护
970807542	药店 > 相关产品 > 个人防护装备分配器 
93513	药店 > 相关产品 > 隐形眼镜盒
200001552	药店 > 妇科、实验室和医学检测
970885456	药店 > 妇科、实验室和医学检测 > 医用检测产品
52620370	药店 > 个人卫生
970893150	药店 > 个人卫生 > 遗尿报警器
93496	药店 > 个人卫生 > 成人纸尿裤、内裤
97330	药店 > 个人卫生 > 耳塞
98194	药店 > 个人卫生 > 月经杯
970631770	药店 > 个人卫生 > 病人美容护理产品
97587	药店 > 个人卫生 > 鼻腔吸引器
93511	药店 > 个人卫生 > 滴眼液
971425673	药店 > 个人卫生 > 美容仪直肠管
97463	药店 > 个人卫生 > 吸管
970996407	药店 > 个人卫生 > 避孕隔膜
94575	药店 > 个人卫生 > 冲洗器
93503	药店 > 个人卫生 > 防腐剂
970879616	药店 > 个人卫生 > 斑块指示剂
97223	药店 > 个人卫生 > 牙套及假牙护理
99441	药店 > 个人卫生 > 隔尿垫
971306914	药店 > 个人卫生 > 超声波避孕套
712115221	药店 > 个人卫生 > 漂白剂
970957521	药店 > 个人卫生 > 宫内避孕器
93498	药店 > 个人卫生 > 避孕套
970996406	药店 > 个人卫生 > 杀精凝胶
96567	药店 > 个人卫生 > 润滑剂注射器
93475	药店 > 个人卫生 > 固定霜
971104962	药店 > 个人卫生 > 家用洗肠器
97209	药店 > 个人卫生 > 假牙固定嵌件
94573	药店 > 个人卫生 > 创可贴
93477	药店 > 个人卫生 > 人体润滑剂
17028704	药店 > 运动营养
971005245	药店 > 运动营养 > 运动电解质
95385	药店 > 运动营养 > 蛋白质
95389	药店 > 运动营养 > 增加睾丸激素制剂
95395	药店 > 运动营养 > 运动能量饮料
95380	药店 > 运动营养 > 运动营养
95367	药店 > 运动营养 > 等渗剂
95359	药店 > 运动营养 > 增肌粉
95394	药店 > 运动营养 > 能量棒
95391	药店 > 运动营养 > 碳水化合物
95363	药店 > 运动营养 > 膳食长条形营养棒
95352	药店 > 运动营养 > 合成代谢复合物
95386	药店 > 运动营养 > 蛋白棒
200001544	药店 > 镜片、眼镜的保养
93514	药店 > 镜片、眼镜的保养 > 镜头清洁液
504866199	药店 > 镜片、眼镜的保养 > 眼镜喷雾
971151486	药店 > 镜片、眼镜的保养 > 隐形眼镜套装
970865524	药店 > 镜片、眼镜的保养 > 滴眼装置
96687	药店 > 镜片、眼镜的保养 > 眼镜布
200000122	药店 > 专业美容设备
971123856	药店 > 专业美容设备 > 脂质子仪
971123867	药店 > 专业美容设备 > 化妆品凝结器
971806603	药店 > 专业美容设备 > 专业光动力治疗仪
971806595	药店 > 专业美容设备 > 微晶换肤设备
971196295	药店 > 专业美容设备 > 凝固电极
971123865	药店 > 专业美容设备 > 气蚀装置
971304957	药店 > 专业美容设备 > 冷冻溶脂拭巾
971123859	药店 > 专业美容设备 > 热玛格机器
971304959	药店 > 专业美容设备 > 冷冻溶脂设备
971806600	药店 > 专业美容设备 > 专业微电流仪
971123862	药店 > 专业美容设备 > 气液剥皮机
971806589	药店 > 专业美容设备 > 专业射频紧肤机
971806593	药店 > 专业美容设备 > 专业电泼拉皮仪
200001551	药店 > 残障人士辅助用品
971069563	药店 > 残障人士辅助用品 > 自适应餐具与厨具
970823818	药店 > 残障人士辅助用品 > 马桶坐浴盆
970589547	药店 > 残障人士辅助用品 > 卧床病人浴缸
970865516	药店 > 残障人士辅助用品 > 床头扶手
971406362	药店 > 残障人士辅助用品 > 残疾人用浴室台阶
971025230	药店 > 残障人士辅助用品 > 残疾人专用浴室椅
92042	药店 > 残障人士辅助用品 > 浴缸格栅座椅
971133692	药店 > 残障人士辅助用品 > 浴室支撑扶手
971133740	药店 > 残障人士辅助用品 > 残疾人专用马桶座圈及配件
970996842	药店 > 残障人士辅助用品 > 物品夹持器 
200000896	药店 > 膳食补充剂和维生素
971300819	药店 > 膳食补充剂和维生素 > 治疗寄生虫的膳食补充剂
115949376	药店 > 膳食补充剂和维生素 > 维生素
96770	药店 > 膳食补充剂和维生素 > 膳食补充剂益生元
971300816	药店 > 膳食补充剂和维生素 > 用于勃起功能障碍的膳食补充剂
971300843	药店 > 膳食补充剂和维生素 > 膳食补充剂脂肪酸
971300825	药店 > 膳食补充剂和维生素 > 用于感冒和流感的膳食补充剂
971300815	药店 > 膳食补充剂和维生素 > 保持头发、指甲和皮肤健康的膳食补充剂
971300824	药店 > 膳食补充剂和维生素 > 强身滋补膳食补充剂
971300836	药店 > 膳食补充剂和维生素 > 食欲控制膳食补充剂
971300829	药店 > 膳食补充剂和维生素 > 镇静作用的膳食补充剂
971300831	药店 > 膳食补充剂和维生素 > 软骨组织膳食补充剂
971300814	药店 > 膳食补充剂和维生素 > 用于妇科疾病的膳食补充剂
971148086	药店 > 膳食补充剂和维生素 > 膳食补充剂益生菌
971300834	药店 > 膳食补充剂和维生素 > 大脑膳食补充剂
971300839	药店 > 膳食补充剂和维生素 > 用于泌尿系统疾病的膳食补充剂
971300820	药店 > 膳食补充剂和维生素 > 肝脏膳食补充剂
971300818	药店 > 膳食补充剂和维生素 > 消化系统膳食补充剂
971300838	药店 > 膳食补充剂和维生素 > 加速新陈代谢的膳食补充剂
971300817	药店 > 膳食补充剂和维生素 > 用于前列腺瘤的膳食补充剂
971300840	药店 > 膳食补充剂和维生素 > 单氨基酸和多氨基酸膳食补充剂
971300837	药店 > 膳食补充剂和维生素 > 减肥膳食补充剂
971390830	药店 > 膳食补充剂和维生素 > 胰腺膳食补充剂
971390829	药店 > 膳食补充剂和维生素 > 性欲增强膳食补充剂
971300821	药店 > 膳食补充剂和维生素 > 甲状腺膳食补充剂
971300833	药店 > 膳食补充剂和维生素 > 静脉和血管的膳食补充剂
971300832	药店 > 膳食补充剂和维生素 > 骨骼和关节膳食补充剂
97365	药店 > 膳食补充剂和维生素 > 维生素复合物
971300823	药店 > 膳食补充剂和维生素 > 免疫力维持膳食补充剂
971300826	药店 > 膳食补充剂和维生素 > 用于酒精依赖的膳食补充剂
971300828	药店 > 膳食补充剂和维生素 > 用于尼古丁依赖的膳食补充剂
971390832	药店 > 膳食补充剂和维生素 > 视力膳食补充剂
200001540	药店 > 医疗设备
971426428	药店 > 医疗设备 > 医用泵
91825	药店 > 医疗设备 > 医用照射器
970886447	药店 > 医疗设备 > 呼吸训练器
630450955	药店 > 医疗设备 > 眼科诊断设备
504866198	药店 > 医疗设备 > 木灯
971074160	药店 > 医疗设备 > 加热灯
970996395	药店 > 医疗设备 > 注射器分配器
970996038	药店 > 医疗设备 > 医用灯具
255584722	药店 > 医疗设备 > 水净化与富集设备
971293437	药店 > 医疗设备 > 医用灭菌器
362877971	药店 > 医疗设备 > 制氧机
98395	药店 > 医疗设备 > 石英灯
971277630	药店 > 医疗设备 > 封口装置
971405118	药店 > 医疗设备 > 牙科综合治疗台
97497	药店 > 医疗设备 > 氧气鸡尾酒套餐 
91852	药店 > 医疗设备 > 循环存储器
88739730	药店 > 保健品
970862358	药店 > 保健品 > 蜂胶水
971026884	药店 > 保健品 > 灭虱梳
970861845	药店 > 保健品 > 固体饮料
99009	药店 > 保健品 > 敷布
970881575	药店 > 保健品 > 蜂王浆
970825507	药店 > 保健品 > 草本混合物
221096045	药店 > 保健品 > 特殊营养
971156892	药店 > 保健品 > 治疗泥浆 
645165051	药店 > 保健品 > 预防剂
954971574	药店 > 保健品 > 血色蛋白元
97198	药店 > 保健品 > 食品添加剂
93943	药店 > 保健品 > 头皮和头发护理用品
970877576	药店 > 保健品 > 滑液植入物
971202432	药店 > 保健品 > 解酒药
971156551	药店 > 保健品 > 医用沐浴混合物
98977	药店 > 保健品 > 芥末膏
971156548	药店 > 保健品 > 药用提取物
971806646	药店 > 保健品 > 肌肉冷却剂
971806638	药店 > 保健品 > 治疗药品
971065803	药店 > 保健品 > 抗寄生虫药
52620587	药店 > 康复用品
91832	药店 > 康复用品 > 拐杖
970685352	药店 > 康复用品 > 康复训练器材
91833	药店 > 康复用品 > 马桶椅
970879612	药店 > 康复用品 > 医用担架
971133360	药店 > 康复用品 > 助行器
298840670	药店 > 康复用品 > 站立辅助器
91861	药店 > 康复用品 > 手杖
972745485	药店 > 康复用品 > 脑瘫儿童户外交通工具
970996843	药店 > 康复用品 > 移位板
970954599	药店 > 康复用品 > 残疾人升降设备
97491	药店 > 康复用品 > 轮椅
298840669	药店 > 康复用品 > 康复训练器
970573787	药店 > 康复用品 > 背部支撑
97713	药店 > 康复用品 > 穿戴设备
971895953	药店 > 康复用品 > 脑瘫儿童汽车安全座椅
200001534	药店 > 医疗设备、器具、器械的零部件
971892822	药店 > 医疗设备、器具、器械的零部件 > 医疗设备组件
200001663	药店 > 运动补剂
970889525	药店 > 运动补剂 > 锌
971291473	药店 > 运动补剂 > 硒
95376	药店 > 运动补剂 > 利尿剂
96788	药店 > 运动补剂 > 草本鸡尾酒
95387	药店 > 运动补剂 > 弛缓的
95351	药店 > 运动补剂 > 氨基酸复合物
95370	药店 > 运动补剂 > 辅酶Q10
95347	药店 > 运动补剂 > BCAA
95368	药店 > 运动补剂 > 左旋肉碱
970889522	药店 > 运动补剂 > 钾 
95353	药店 > 运动补剂 > 抗氧化剂
95392	药店 > 运动补剂 > 酵素
970889520	药店 > 运动补剂 > 银杏
95371	药店 > 运动补剂 > 肌酸
970889521	药店 > 运动补剂 > 芦丁
95357	药店 > 运动补剂 > 运动复合维生素和矿物质
971062700	药店 > 运动补剂 > 脂肪酸
970889526	药店 > 运动补剂 > 铬
95383	药店 > 运动补剂 > 训练前复合补充剂
970889518	药店 > 运动补剂 > α-硫辛酸 (ALA)
971168007	药店 > 运动补剂 > 碘
95384	药店 > 运动补剂 > 关节韧带用药
95365	药店 > 运动补剂 > 脂肪燃烧剂
970889524	药店 > 运动补剂 > 镁
95358	药店 > 运动补剂 > 运动维生素
971211913	药店 > 运动补剂 > 运动单氨基酸
970889523	药店 > 运动补剂 > 钙
95375	药店 > 运动补剂 > 铁
970889519	药店 > 运动补剂 > 卵磷脂
95382	药店 > 运动补剂 > 训练后复合添加剂
200001550	药店 > 残障人士设备部件
971472296	药店 > 残障人士设备部件 > 马桶椅配件
971166374	药店 > 残障人士设备部件 > 轮椅配件
971156193	药店 > 残障人士设备部件 > 残疾人升降机配件
200001546	药店 > 医用服装
970835975	药店 > 医用服装 > 医疗口罩配件
970976284	药店 > 医用服装 > 医用呼吸阀口罩
970741701	药店 > 医用服装 > 卫生套袖
97466	药店 > 医用服装 > 医用鞋套
970841017	药店 > 医用服装 > 术后专用内衣
98221	药店 > 医用服装 > 医疗操作专用服装
971093241	药店 > 医用服装 > 可调节帽子
97464	药店 > 医用服装 > 医用口罩
971093242	药店 > 医用服装 > 自适应配件
97460	药店 > 医用服装 > 医用手套
970625783	药店 > 医用服装 > 鞋套机
98050	药店 > 医用服装 > 医用帽
971093239	药店 > 医用服装 > 适应性服装
971033079	药店 > 医用服装 > 医疗安全护目镜
970857138	药店 > 医用服装 > 个人防护用品套装
970865456	药店 > 医用服装 > 胡须套，防护屏
52619056	药店 > 急救箱
95568	药店 > 急救箱 > 急救箱
200001549	药店 > 康复产品配件
970587773	药店 > 康复产品配件 > 轮椅配件
91827	药店 > 康复产品配件 > 手杖尖端
971133656	药店 > 康复产品配件 > 拐杖，手杖支架
971133598	药店 > 康复产品配件 > 助行器配件
17028986	药店 > 医用耗材
97468	药店 > 医用耗材 > 输液系统
970948193	药店 > 医用耗材 > 医用导管
970629868	药店 > 医用耗材 > 气管造口管
970948196	药店 > 医用耗材 > 自导管套件
392638732	药店 > 医用耗材 > 造口护理的装置、配件
94568	药店 > 医用耗材 > 棉花
971445770	药店 > 医用耗材 > 便器、尿壶配件
971371351	药店 > 医用耗材 > 止血剂
971287161	药店 > 医用耗材 > 医疗废物容器
504866180	药店 > 医用耗材 > 医用指垫
971890999	药店 > 医用耗材 > 医用石膏
409350049	药店 > 医用耗材 > 造瘘袋
94567	药店 > 医用耗材 > 医用绷带
971315958	药店 > 医用耗材 > 医用绑带
97629	药店 > 医用耗材 > 注水器
970877891	药店 > 医用耗材 > 注射涂药器
97467	药店 > 医用耗材 > 尿收集袋
94571	药店 > 医用耗材 > 纱布
98226	药店 > 医用耗材 > 医用护理杯
971906275	药店 > 医用耗材 > 医疗袋
970952799	药店 > 医用耗材 > 妇科子宫托
970978012	药店 > 医用耗材 > 采血垫肘
94576	药店 > 医用耗材 > 内衬容器
971057729	药店 > 医用耗材 > 折叠式医用夹板
970861796	药店 > 医用耗材 > 卫生呕吐袋
970878473	药店 > 医用耗材 > 手持式便携坐浴盆
971892284	药店 > 医用耗材 > 手术耗材
91867	药店 > 医用耗材 > 弹性绷带
971010718	药店 > 医用耗材 > 肾造口引流袋
97474	药店 > 医用耗材 > 注射器
97461	药店 > 医用耗材 > 生物材料容器
97975	药店 > 医用耗材 > 伤口绷带
200001543	药店 > 眼镜框架、眼镜配件
504866211	药店 > 眼镜框架、眼镜配件 > 眼镜腿
971302043	药店 > 眼镜框架、眼镜配件 > 眼镜组件
970825490	药店 > 眼镜框架、眼镜配件 > 封堵器
200000110	药店 > B2B宠物医疗设备
971163973	药店 > B2B宠物医疗设备 > 兽医医疗器械
971164017	药店 > B2B宠物医疗设备 > 兽医医疗设备
200001547	药店 > 用于消毒、治疗和疗程的化学产品
971074216	药店 > 用于消毒、治疗和疗程的化学产品 > 超声波凝胶
970690850	药店 > 用于消毒、治疗和疗程的化学产品 > 消毒剂
200001545	药店 > 医用纺织品
970955704	药店 > 医用纺织品 > 医用枕头
970583070	药店 > 医用纺织品 > 医用纺织品
93487	药店 > 医用纺织品 > 医用餐巾
91850	药店 > 医用纺织品 > 医用床垫
97465	药店 > 医用纺织品 > 医用治疗纸巾
200001536	药店 > 设备、机械、装置耗材
970961563	药店 > 设备、机械、装置耗材 > 放射学耗材
52620255	药店 > 医疗器械
971167360	药店 > 医疗器械 > 便携式血凝仪
504866194	药店 > 医疗器械 > 皮肤镜
412778335	药店 > 医疗器械 > 额戴反光镜
252555517	药店 > 医疗器械 > 助听器
94574	药店 > 医疗器械 > 血糖仪、凝血仪试纸
91851	药店 > 医疗器械 > 脉冲监控器
412623543	药店 > 医疗器械 > 诊断笔灯
707801193	药店 > 医疗器械 > 卤素生成器
971452805	药店 > 医疗器械 > 足镜
971228580	药店 > 医疗器械 > 牙科器械
971304484	药店 > 医疗器械 > 医疗设备耗材
370309949	药店 > 医疗器械 > 脉搏血氧仪
412714295	药店 > 医疗器械 > 前照灯照明器
970824818	药店 > 医疗器械 > 糖尿病手环
970824816	药店 > 医疗器械 > 胰岛素泵
971043353	药店 > 医疗器械 > 发声装置
96493	药店 > 医疗器械 > 医用温度计
971081512	药店 > 医疗器械 > 输液系统耗材
94570	药店 > 医疗器械 > 血糖仪采血针
97496	药店 > 医疗器械 > 呼吸混合物
91860	药店 > 医疗器械 > 血压计
971959765	药店 > 医疗器械 > 医疗分析仪
91824	药店 > 医疗器械 > 吸入器
970693057	药店 > 医疗器械 > 微量注射泵
970827264	药店 > 医疗器械 > 片剂破碎机
971824226	药店 > 医疗器械 > 正畸装置
528186209	药店 > 医疗器械 > 放大器
970904865	药店 > 医疗器械 > 健康监测器
91864	药店 > 医疗器械 > 防打鼾装置
971298192	药店 > 医疗器械 > 牙科器械
971749982	药店 > 医疗器械 > 手动封装机
971098208	药店 > 医疗器械 > 医用身高测量器
200001533	药店 > 牙科材料和工具
970960727	药店 > 牙科材料和工具 > 种植牙部分
970894584	药店 > 牙科材料和工具 > 种植牙
858113084	药店 > 牙科材料和工具 > 瓷贴面
504866243	药店 > 牙科材料和工具 > 牙科材料
364200928	药店 > 牙科材料和工具 > 护齿器、训练器
971978891	药店 > 牙科材料和工具 > 牙钻
971892856	药店 > 牙科材料和工具 > 牙科药剂
971327062	药店 > 牙科材料和工具 > 牙根钉
52620708	药店 > 矫形学、绷带、压缩制品、假肢
971125594	药店 > 矫形学、绷带、压缩制品、假肢 > 乳房假体
971924155	药店 > 矫形学、绷带、压缩制品、假肢 > 盖子和硅胶管
971913343	药店 > 矫形学、绷带、压缩制品、假肢 > 固定夹板
971078296	药店 > 矫形学、绷带、压缩制品、假肢 > 手指校正器
970892651	药店 > 矫形学、绷带、压缩制品、假肢 > 加热腰带
970829679	药店 > 矫形学、绷带、压缩制品、假肢 > 假乳头
970946773	药店 > 矫形学、绷带、压缩制品、假肢 > 固定带
97698	药店 > 矫形学、绷带、压缩制品、假肢 > 按摩拖鞋
97489	药店 > 矫形学、绷带、压缩制品、假肢 > 矫形紧身胸衣
97485	药店 > 矫形学、绷带、压缩制品、假肢 > 姿势矫正器
971046705	药店 > 矫形学、绷带、压缩制品、假肢 > 压力治疗产品
971067133	药店 > 矫形学、绷带、压缩制品、假肢 > 用于制造矫形器的有机硅
971094050	药店 > 矫形学、绷带、压缩制品、假肢 > 硅胶假孕肚
98198	药店 > 矫形学、绷带、压缩制品、假肢 > 骨科夹板
970680698	药店 > 矫形学、绷带、压缩制品、假肢 > 石膏行走鞋底
970987053	药店 > 矫形学、绷带、压缩制品、假肢 > 足部矫正器
971924157	药店 > 矫形学、绷带、压缩制品、假肢 > 指间分离器
91814	药店 > 矫形学、绷带、压缩制品、假肢 > 绷带
504866248	药店 > 矫形学、绷带、压缩制品、假肢 > 矫形鞋垫
971105582	药店 > 矫形学、绷带、压缩制品、假肢 > 前足减压鞋
91829	药店 > 矫形学、绷带、压缩制品、假肢 > 脚掌矫正器
971410746	药店 > 矫形学、绷带、压缩制品、假肢 > 假肢配件
97483	药店 > 矫形学、绷带、压缩制品、假肢 > 矫具
971445262	药店 > 矫形学、绷带、压缩制品、假肢 > 手指假体
971924191	药店 > 矫形学、绷带、压缩制品、假肢 > 按摩鞋垫
971314467	药店 > 矫形学、绷带、压缩制品、假肢 > 鞋跟支架
200001541	药店 > 实验室设备
971893116	药店 > 实验室设备 > 实验室耗材
971893087	药店 > 实验室设备 > 实验室器皿
200001548	药店 > 按摩器、垫子、针灸
91815	药店 > 按摩器、垫子、针灸 > 生物调节剂
94569	药店 > 按摩器、垫子、针灸 > 热水袋
971943242	药店 > 按摩器、垫子、针灸 > 按摩狼牙棒
970978680	药店 > 按摩器、垫子、针灸 > 手动按摩器
314014908	药店 > 按摩器、垫子、针灸 > 按摩垫
970985976	药店 > 按摩器、垫子、针灸 > 按摩球
970621839	药店 > 按摩器、垫子、针灸 > 眼浴
970877711	药店 > 按摩器、垫子、针灸 > 针灸针
99046	药店 > 按摩器、垫子、针灸 > 按摩罐
971082391	药店 > 按摩器、垫子、针灸 > 医用腕带
92629	药店 > 按摩器、垫子、针灸 > 电热毯
200001542	药店 > 隐形眼镜、用于眼镜的、矫正眼镜
970996037	药店 > 隐形眼镜、用于眼镜的、矫正眼镜 > 测试眼镜片套装 
970956118	药店 > 隐形眼镜、用于眼镜的、矫正眼镜 > 眼镜镜片
96686	药店 > 隐形眼镜、用于眼镜的、矫正眼镜 > 视力矫正眼镜
65190449	药店 > 医疗器械
971229613	药店 > 医疗器械 > 牙齿矫正器
971228055	药店 > 医疗器械 > 活检工具
346629822	药店 > 医疗器械 > 牙科仪器
341668698	药店 > 医疗器械 > 妇科器械
971891645	药店 > 医疗器械 > 手术工具
971301192	药店 > 医疗器械 > 耳鼻喉科仪器
971229623	药店 > 医疗器械 > 牙套耗材
17027492	文具
80298595	文具 > 电子卡/手环
970997659	文具 > 电子卡/手环 > 识别手镯、卡片
200001635	文具 > 绘图配件
93298	文具 > 绘图配件 > 尺子
93286	文具 > 绘图配件 > 几何格尺套装
93321	文具 > 绘图配件 > 分度仪
93287	文具 > 绘图配件 > 绘图仪器
93327	文具 > 绘图配件 > 圆规
93314	文具 > 绘图配件 > 鸭嘴笔
970729015	文具 > 绘图配件 > 画板
970960653	文具 > 绘图配件 > 呼吸描记器
93323	文具 > 绘图配件 > 三角尺
17029022	文具 > 涂料， 胶水
94084	文具 > 涂料， 胶水 > 纺织颜料
971444195	文具 > 涂料， 胶水 > 涂料搅拌球
971065060	文具 > 涂料， 胶水 > 花卉涂料
970849004	文具 > 涂料， 胶水 > 颜色固定剂
94090	文具 > 涂料， 胶水 > 蛋彩颜料
97677	文具 > 涂料， 胶水 > 绘图用墨汁
97251	文具 > 涂料， 胶水 > 艺术底漆
94085	文具 > 涂料， 胶水 > 油画颜料
94079	文具 > 涂料， 胶水 > 丙烯酸涂料
94089	文具 > 涂料， 胶水 > 粉彩
94087	文具 > 涂料， 胶水 > 印色油墨
971425863	文具 > 涂料， 胶水 > 消光液
94072	文具 > 涂料， 胶水 > 水粉颜料
97885	文具 > 涂料， 胶水 > 颜料
99417	文具 > 涂料， 胶水 > 油漆稠化剂
971102801	文具 > 涂料， 胶水 > 装饰液体玻璃
94080	文具 > 涂料， 胶水 > 玻璃颜料
94073	文具 > 涂料， 胶水 > 文具胶
971363090	文具 > 涂料， 胶水 > 印刷颜料
92321	文具 > 涂料， 胶水 > 纹理粘贴
94082	文具 > 涂料， 胶水 > 陶瓷涂料 
971395608	文具 > 涂料， 胶水 > 艺术涂料媒介
94070	文具 > 涂料， 胶水 > 水合颜料
97678	文具 > 涂料， 胶水 > 墨水
970862444	文具 > 涂料， 胶水 > 绘画遮罩液 
97686	文具 > 涂料， 胶水 > 涂料溶剂
98406	文具 > 涂料， 胶水 > 涂鸦漆
94088	文具 > 涂料， 胶水 > 工艺清漆
971323443	文具 > 涂料， 胶水 > 色轮
971044877	文具 > 涂料， 胶水 > 喷漆盖
971413074	文具 > 涂料， 胶水 > 天鹅绒粉饼
98331	文具 > 涂料， 胶水 > 胶垫
94086	文具 > 涂料， 胶水 > 指画颜料
98430	文具 > 涂料， 胶水 > 亮粉
97178	文具 > 涂料， 胶水 > 凝胶涂料
971201540	文具 > 涂料， 胶水 > 化妆刷清洁剂
97691	文具 > 涂料， 胶水 > 缓凝剂
97329	文具 > 涂料， 胶水 > 稀释剂
97689	文具 > 涂料， 胶水 > 轮廓
971370655	文具 > 涂料， 胶水 > 丝网印刷油墨
71328593	文具 > 商业设备
971432456	文具 > 商业设备 > 公车地铁带广告扶手
972101856	文具 > 商业设备 > 贸易设备组件
970855215	文具 > 商业设备 > 购物推车
970615927	文具 > 商业设备 > 价签
971084704	文具 > 商业设备 > 收据和票据针
970615775	文具 > 商业设备 > 三角立牌
94485	文具 > 商业设备 > 演示系统
971448894	文具 > 商业设备 > 货物箱
971437077	文具 > 商业设备 > 衣架尺码夹
970946558	文具 > 商业设备 > 钱币储物盒
971043038	文具 > 商业设备 > 新闻墙
971407898	文具 > 商业设备 > 价格标签荧光笔
971007683	文具 > 商业设备 > 彩池球
94316	文具 > 商业设备 > 按键计数器
970616815	文具 > 商业设备 > 画框
970615353	文具 > 商业设备 > 信息框架
95073	文具 > 商业设备 > 货棚
971323480	文具 > 商业设备 > 吊牌枪针塑料标签
970615776	文具 > 商业设备 > 问讯处
971065057	文具 > 商业设备 > 机械自动贩卖机
971440461	文具 > 商业设备 > 商品支架
970616289	文具 > 商业设备 > 购物篮
970616821	文具 > 商业设备 > 信息框架配件
971367179	文具 > 商业设备 > 购物车钥匙
970694426	文具 > 商业设备 > 商店LED标牌
971132995	文具 > 商业设备 > 兑换机
970865886	文具 > 商业设备 > 广告横幅
971096364	文具 > 商业设备 > 机械自动售货机机架
970616683	文具 > 商业设备 > 分隔挡板
970616770	文具 > 商业设备 > 贸易显示屏
971287223	文具 > 商业设备 > 纸币验收器盒
970615403	文具 > 商业设备 >  空白信息板
970615402	文具 > 商业设备 > 价格标签持有人
971296315	文具 > 商业设备 > 促销存储篮、存储器
971001293	文具 > 商业设备 > 展示柜防盗锁
790183771	文具 > 商业设备 > 信息台
971405336	文具 > 商业设备 > 晾衣架
970676645	文具 > 商业设备 > 信息材料
970842796	文具 > 商业设备 > 捐款箱和投票箱
970986820	文具 > 商业设备 > 衣柜号码
970616288	文具 > 商业设备 > 硬币盒
17029024	文具 > 笔盒 
94105	文具 > 笔盒  > 铅笔盒
17029023	文具 > 文件夹和文件袋
707053704	文具 > 文件夹和文件袋 > 文件夹
94477	文具 > 文件夹和文件袋 > 文件夹分隔符
94478	文具 > 文件夹和文件袋 > 名片夹的可更换块
971416127	文具 > 文件夹和文件袋 > 用于档案装订的夹具托盘
97614	文具 > 文件夹和文件袋 > 档案收纳盒
971416128	文具 > 文件夹和文件袋 > 档案装订机
97616	文具 > 文件夹和文件袋 > 缝合机
97949	文具 > 文件夹和文件袋 > 徽章架
97415	文具 > 文件夹和文件袋 > 平板电脑板
94480	文具 > 文件夹和文件袋 > 文件
97950	文具 > 文件夹和文件袋 > 徽章胶带
94475	文具 > 文件夹和文件袋 > 徽章
971072241	文具 > 文件夹和文件袋 > 文件夹机制
61372948	文具 > 儿童背包、书包、包
971096393	文具 > 儿童背包、书包、包 > 学校背包配件
94034	文具 > 儿童背包、书包、包 > 可互换鞋袋
75974223	文具 > 挂图
970665952	文具 > 挂图 > 挂图
17029018	文具 > 纸制品
94101	文具 > 纸制品 > 可更换的笔记本单元
95788	文具 > 纸制品 > 食谱书
93769	文具 > 纸制品 > 愿望册，愿望树
93802	文具 > 纸制品 > 家谱
94095	文具 > 纸制品 > 周记本
970628464	文具 > 纸制品 > 显示贴纸面板 
94103	文具 > 纸制品 > 本子
971888236	文具 > 纸制品 > 宣传册
94100	文具 > 纸制品 > 规划
970869249	文具 > 纸制品 > 印刷品邮件纸带与纸环
971749522	文具 > 纸制品 > 笔记本套装
94098	文具 > 纸制品 > 登记本
94094	文具 > 纸制品 > 日记本
971823449	文具 > 纸制品 > 名片
94093	文具 > 纸制品 > 学校日记
971057908	文具 > 纸制品 > 控制手镯
971074115	文具 > 纸制品 > 朋友问卷
97873	文具 > 纸制品 > 带可更换笔记本
94091	文具 > 纸制品 > 笔记本
970680513	文具 > 纸制品 > 疫苗接种证书
970637806	文具 > 纸制品 > 医疗卡
257361866	文具 > 纸制品 > 剪纸卡
257342272	文具 > 纸制品 > 粘性书签
257342239	文具 > 纸制品 > 文件空白表格
97445	文具 > 纸制品 > 装订配件
94097	文具 > 纸制品 > 班级记事本
971197249	文具 > 纸制品 > 笔记本分隔页
257342292	文具 > 纸制品 > 贴纸
94102	文具 > 纸制品 > 电话簿
94092	文具 > 纸制品 > 个人日记
971100778	文具 > 纸制品 > 汽车维修手册
971071471	文具 > 纸制品 > 读者日记
98472	文具 > 纸制品 > 就业记录簿
115951185	文具 > 纸制品 > 日历
257342242	文具 > 纸制品 > 便签纸
971075374	文具 > 纸制品 > 留言簿
94096	文具 > 纸制品 > 记事本
